Code.essai;Date;Observateurs;Scribe;Stade.phenologique;Maladie;Organe;Placette;Bloc;X.;Valeur
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C2;C;86;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C2;C;87;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C2;C;88;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C2;C;89;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C2;C;90;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C2;C;91;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C2;C;92;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C2;C;93;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C2;C;94;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C2;C;95;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C2;C;96;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C2;C;97;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C2;C;98;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C2;C;99;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C2;C;100;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D2;D;1;4
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D2;D;2;5
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D2;D;3;5
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D2;D;4;3
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D2;D;5;3
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D2;D;6;3
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D2;D;7;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D2;D;8;3
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D2;D;9;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D2;D;10;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D2;D;11;2
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D2;D;12;4
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D2;D;13;2
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D2;D;14;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D2;D;15;2
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D2;D;16;3
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D2;D;17;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D2;D;18;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D2;D;19;2
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D2;D;20;2
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D2;D;21;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D2;D;22;4
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D2;D;23;3
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D2;D;24;4
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D2;D;25;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D2;D;26;3
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D2;D;27;2
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D2;D;28;2
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D2;D;29;2
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D2;D;30;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D2;D;31;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D2;D;32;3
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D2;D;33;2
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D2;D;34;3
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D2;D;35;2
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D2;D;36;3
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D2;D;37;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D2;D;38;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D2;D;39;2
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D2;D;40;3
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D2;D;41;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D2;D;42;4
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D2;D;43;2
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D2;D;44;2
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D2;D;45;2
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D2;D;46;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D2;D;47;3
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D2;D;48;3
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D2;D;49;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D2;D;50;5
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D2;D;51;2
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D2;D;52;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D2;D;53;3
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D2;D;54;2
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D2;D;55;2
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D2;D;56;3
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D2;D;57;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D2;D;58;2
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D2;D;59;6
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D2;D;60;2
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D2;D;61;3
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D2;D;62;2
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D2;D;63;4
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D2;D;64;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D2;D;65;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D2;D;66;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D2;D;67;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D2;D;68;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D2;D;69;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D2;D;70;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D2;D;71;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D2;D;72;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D2;D;73;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D2;D;74;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D2;D;75;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D2;D;76;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D2;D;77;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D2;D;78;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D2;D;79;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D2;D;80;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D2;D;81;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D2;D;82;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D2;D;83;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D2;D;84;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D2;D;85;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D2;D;86;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D2;D;87;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D2;D;88;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D2;D;89;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D2;D;90;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D2;D;91;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D2;D;92;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D2;D;93;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D2;D;94;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D2;D;95;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D2;D;96;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D2;D;97;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D2;D;98;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D2;D;99;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;D2;D;100;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A3;A;1;4
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A3;A;2;3
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A3;A;3;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A3;A;4;2
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A3;A;5;3
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A3;A;6;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A3;A;7;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A3;A;8;2
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A3;A;9;4
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A3;A;10;2
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A3;A;11;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A3;A;12;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A3;A;13;4
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A3;A;14;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A3;A;15;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A3;A;16;4
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A3;A;17;3
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A3;A;18;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A3;A;19;4
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A3;A;20;2
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A3;A;21;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A3;A;22;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A3;A;23;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A3;A;24;2
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A3;A;25;2
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A3;A;26;2
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A3;A;27;2
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A3;A;28;2
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A3;A;29;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A3;A;30;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A3;A;31;2
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A3;A;32;3
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A3;A;33;3
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A3;A;34;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A3;A;35;2
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A3;A;36;3
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A3;A;37;2
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A3;A;38;2
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A3;A;39;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A3;A;40;5
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A3;A;41;3
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A3;A;42;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A3;A;43;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A3;A;44;2
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A3;A;45;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A3;A;46;2
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A3;A;47;4
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A3;A;48;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A3;A;49;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A3;A;50;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A3;A;51;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A3;A;52;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A3;A;53;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A3;A;54;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A3;A;55;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A3;A;56;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A3;A;57;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A3;A;58;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A3;A;59;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A3;A;60;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A3;A;61;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A3;A;62;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A3;A;63;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A3;A;64;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A3;A;65;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A3;A;66;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A3;A;67;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A3;A;68;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A3;A;69;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A3;A;70;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A3;A;71;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A3;A;72;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A3;A;73;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A3;A;74;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A3;A;75;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A3;A;76;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A3;A;77;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A3;A;78;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A3;A;79;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A3;A;80;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A3;A;81;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A3;A;82;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A3;A;83;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A3;A;84;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A3;A;85;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A3;A;86;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A3;A;87;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A3;A;88;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A3;A;89;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A3;A;90;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A3;A;91;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A3;A;92;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A3;A;93;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A3;A;94;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A3;A;95;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A3;A;96;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A3;A;97;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A3;A;98;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A3;A;99;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;A3;A;100;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B3;B;1;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B3;B;2;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B3;B;3;10
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B3;B;4;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B3;B;5;2
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B3;B;6;2
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B3;B;7;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B3;B;8;4
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B3;B;9;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B3;B;10;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B3;B;11;2
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B3;B;12;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B3;B;13;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B3;B;14;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B3;B;15;4
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B3;B;16;3
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B3;B;17;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B3;B;18;4
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B3;B;19;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B3;B;20;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B3;B;21;2
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B3;B;22;2
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B3;B;23;6
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B3;B;24;3
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B3;B;25;2
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B3;B;26;3
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B3;B;27;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B3;B;28;2
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B3;B;29;3
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B3;B;30;2
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B3;B;31;2
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B3;B;32;2
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B3;B;33;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B3;B;34;2
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B3;B;35;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B3;B;36;2
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B3;B;37;3
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B3;B;38;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B3;B;39;2
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B3;B;40;3
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B3;B;41;4
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B3;B;42;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B3;B;43;2
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B3;B;44;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B3;B;45;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B3;B;46;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B3;B;47;2
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B3;B;48;3
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B3;B;49;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B3;B;50;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B3;B;51;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B3;B;52;2
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B3;B;53;2
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B3;B;54;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B3;B;55;3
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B3;B;56;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B3;B;57;3
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B3;B;58;2
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B3;B;59;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B3;B;60;2
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B3;B;61;1
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B3;B;62;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B3;B;63;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B3;B;64;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B3;B;65;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B3;B;66;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B3;B;67;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B3;B;68;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B3;B;69;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B3;B;70;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B3;B;71;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B3;B;72;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B3;B;73;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B3;B;74;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B3;B;75;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B3;B;76;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B3;B;77;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B3;B;78;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B3;B;79;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B3;B;80;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B3;B;81;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B3;B;82;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B3;B;83;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B3;B;84;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B3;B;85;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B3;B;86;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B3;B;87;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B3;B;88;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B3;B;89;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B3;B;90;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B3;B;91;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B3;B;92;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B3;B;93;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B3;B;94;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B3;B;95;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B3;B;96;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B3;B;97;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B3;B;98;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B3;B;99;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;B3;B;100;0
teisso_2024;17/06/2024;ET ML;BD;71;Mildiou;Feuille;C3;C;1;2
